case_id,date_id,loc_id,car_id1,car_id2,car_id3,car_id4,nm_id1,nm_id2,nm_id3,nm_id4,fatalities
131011,43390,5980,16835.0,,,,3486.0,,,,1
131015,43406,5462,16700.0,,,,3303.0,,,,1
131027,43454,5836,16863.0,,,,3490.0,,,,1
131043,43518,4423,16887.0,,,,3494.0,,,,1
131132,43870,5553,16713.0,,,,3460.0,,,,1
131140,43902,6184,17038.0,,,,3613.0,,,,1
131197,44126,5760,16833.0,,,,3480.0,,,,1
131209,44174,4663,16968.0,,,,3355.0,,,,1
131225,44238,5249,16877.0,,,,3488.0,,,,1
131229,44254,5065,17199.0,,,,3637.0,3566.0,3500.0,3570.0,1
131237,44286,5410,17166.0,,,,3645.0,,,,1
131249,44334,5762,17178.0,,,,3649.0,,,,1
131253,44350,4821,17020.0,,,,3363.0,,,,1
131261,44382,5752,17210.0,,,,3657.0,,,,1
131277,44446,4809,16961.0,,,,3516.0,,,,1
131285,44478,4547,17295.0,,,,3590.0,,,,1
131414,44990,5732,17276.0,,,,3634.0,3638.0,3391.0,3387.0,1
150083,45438,5665,17638.0,,,,3705.0,3709.0,3580.0,3584.0,1
150087,45454,5866,17646.0,,,,3717.0,,,,1
150095,45486,4795,17409.0,,,,3588.0,,,,1
150099,45502,5661,17476.0,,,,3423.0,,,,1
160172,46190,5721,17653.0,,,,3612.0,,,,1
160180,46222,6428,17939.0,,,,3670.0,,,,1
170023,46478,6409,18039.0,,,,3686.0,,,,1
170035,46526,6812,18042.0,,,,3753.0,,,,1
170043,46558,5335,18050.0,,,,3757.0,,,,1
170061,46622,6377,18070.0,,,,3765.0,,,,1
170091,46734,5339,18123.0,,,,3702.0,,,,1
170112,46814,6138,17984.0,,,,3495.0,,,,1
170135,46894,6581,18024.0,,,,3507.0,,,,1
170144,46926,5942,18191.0,,,,3714.0,,,,1
170166,47006,6608,17953.0,,,,3636.0,,,,1
170216,47182,6297,18302.0,,,,3801.0,,,,1
170220,47198,6293,18013.0,18310.0,,,3640.0,,,,1
170261,47358,6624,18073.0,,,,3660.0,,,,1
80033,23770,3428,9103.0,,,,1990.0,,,,1
80049,23834,4034,8986.0,,,,2061.0,,,,1
80069,23914,2695,9022.0,,,,2069.0,,,,1
80109,24074,4170,9061.0,,,,1964.0,,,,1
80113,24090,3229,9235.0,,,,1998.0,,,,1
80126,24138,4010,9089.0,,,,1968.0,,,,1
80130,24154,4094,9130.0,,,,2077.0,,,,1
80142,24202,3998,9150.0,,,,2081.0,,,,1
80186,24378,3994,9351.0,,,,2006.0,,,,1
80190,24394,4226,9200.0,,,,1919.0,,,,1
80202,24442,3217,9375.0,,,,2097.0,2101.0,2014.0,2010.0,1
80270,24714,2739,9297.0,,,,1980.0,,,,1
80286,24778,4322,9507.0,,,,2022.0,,,,1
80319,24906,3165,9450.0,,,,2133.0,,,,1
80351,25034,4214,9425.0,,,,1992.0,,,,1
80363,25082,3950,9623.0,,,,2030.0,,,,1
80427,25338,3934,9606.0,,,,2153.0,,,,1
80435,25370,3464,9592.0,9622.0,9569.0,,1951.0,,,,1
80488,25578,3113,9673.0,,,,2028.0,,,,1
80520,25706,3914,9725.0,,,,2048.0,,,,1
80536,25770,3504,9770.0,,,,2185.0,,,,1
80580,25946,3500,9846.0,,,,2193.0,,,,1
80588,25978,3097,9866.0,9829.0,,,2060.0,,,,1
80592,25994,3460,9983.0,,,,2098.0,,,,1
90012,26090,2911,9864.0,,,,1983.0,,,,1
90016,26106,3856,10023.0,,,,2102.0,,,,1
90055,26250,2827,9924.0,,,,1991.0,,,,1
90083,26362,2823,10111.0,,,,2118.0,,,,1
90115,26490,2819,10001.0,,,,2092.0,,,,1
90119,26506,3784,10009.0,,,,2096.0,,,,1
90140,26586,2811,10102.0,,,,2229.0,,,,1
90169,26698,3776,10138.0,,,,2245.0,,,,1
90173,26714,2927,10239.0,,,,2138.0,,,,1
90181,26746,3317,10154.0,,,,2249.0,,,,1
90215,26874,3581,10125.0,10156.0,,,2124.0,2154.0,2150.0,2035.0,1
90236,26954,2791,10188.0,,,,2051.0,,,,1
90244,26986,3796,10258.0,,,,2297.0,,,,1
90256,27034,2779,10367.0,,,,2174.0,,,,1
90260,27050,2831,10248.0,,,,2055.0,,,,1
90264,27066,3557,10181.0,,,,2128.0,,,,1
100045,27274,3896,10249.0,,,,2152.0,,,,1
100073,27386,3007,10372.0,,,,2210.0,2214.0,2099.0,2095.0,2
110005,27562,3119,10357.0,,,,2176.0,,,,1
110009,27578,3103,10444.0,,,,2119.0,,,,1
110026,27642,3039,10518.0,,,,2349.0,,,,1
110030,27658,3023,10464.0,,,,2127.0,,,,1
120025,27754,5504,10631.0,,,,2258.0,,,,1
120058,27882,5036,10602.0,,,,2409.0,,,,1
120075,27946,4317,10622.0,,,,2413.0,,,,1
120098,28026,3331,10517.0,,,,2236.0,,,,1
120162,28282,3903,10790.0,,,,2445.0,,,,1
120196,28410,4693,10919.0,,,,2306.0,,,,1
120232,28522,4689,10967.0,,,,2314.0,,,,1
120241,28554,4071,10979.0,,,,2318.0,,,,1
120282,28714,4425,11055.0,,,,2346.0,,,,1
120320,28858,4996,10978.0,,,,2493.0,,,,1
120342,28938,4224,11010.0,,,,2501.0,,,,1
120359,29002,4175,10928.0,,,,2247.0,,,,1
120379,29082,4990,11171.0,,,,2374.0,,,,1
120401,29162,4677,10977.0,,,,2312.0,,,,1
120410,29194,4984,11235.0,,,,2386.0,,,,1
120497,29530,4068,11351.0,,,,2414.0,2529.0,2525.0,2410.0,1
120509,29578,3255,11371.0,,,,2418.0,,,,1
120632,30058,4063,11309.0,,,,2372.0,,,,1
120698,30314,4131,11433.0,,,,2404.0,,,,1
120710,30362,4061,11558.0,,,,2593.0,,,,1
120714,30378,5022,11703.0,,,,2494.0,,,,1
120732,30442,3969,11578.0,,,,2597.0,,,,1
120778,30618,4936,11588.0,,,,2355.0,,,,1
120783,30634,4930,11807.0,,,,2534.0,,,,1
120835,30826,4912,11706.0,,,,2629.0,,,,1
120863,30938,4177,11750.0,,,,2637.0,,,,1
120981,31370,4353,11817.0,,,,2492.0,,,,1
120985,31386,4060,12091.0,,,,2614.0,,,,1
121014,31498,4726,12131.0,,,,2626.0,,,,1
121018,31514,5380,12139.0,,,,2630.0,,,,1
121022,31530,4163,11956.0,,,,2431.0,,,,1
121038,31594,4405,12022.0,,,,2705.0,,,,1
121118,31898,3963,12295.0,,,,2646.0,,,,1
121155,32042,5200,12164.0,,,,2455.0,,,,1
121171,32106,4890,12383.0,,,,2666.0,,,,1
121175,32122,4380,12391.0,,,,2670.0,,,,1
121188,32170,4626,12230.0,,,,2733.0,,,,1
121224,32314,3387,12201.0,,,,2568.0,,,,1
121279,32522,3821,12281.0,,,,2576.0,,,,1
121292,32570,4852,12301.0,,,,2584.0,,,,1
121300,32602,3781,12396.0,,,,2487.0,,,,1
121359,32826,3239,12458.0,,,,2769.0,,,,1
121367,32858,4806,12474.0,,,,2773.0,,,,1
121376,32890,3737,12532.0,,,,2511.0,,,,1
121389,32938,4107,12552.0,,,,2519.0,,,,1
121397,32970,4153,12576.0,,,,2527.0,,,,1
121429,33098,3920,12501.0,,,,2608.0,,,,1
121435,33114,4149,12574.0,,,,2801.0,,,,1
121460,33210,4816,12614.0,,,,2829.0,,,,1
121538,33498,3259,12722.0,,,,2849.0,,,,1
121554,33562,4878,12939.0,,,,2826.0,,,,1
121566,33610,4780,12959.0,,,,2842.0,,,,1
121570,33626,5176,12971.0,,,,2846.0,,,,1
121574,33642,4776,12979.0,,,,2850.0,,,,1
121578,33658,4271,12766.0,,,,2857.0,,,,1
121673,34026,4041,13135.0,,,,2858.0,,,,1
121715,34186,3989,13199.0,,,,2870.0,,,,1
121748,34314,3607,13124.0,,,,2651.0,,,,1
121814,34554,5274,13053.0,,,,2728.0,,,,1
121822,34586,5312,13260.0,,,,2667.0,,,,1
121854,34714,4215,13117.0,,,,2748.0,,,,1
121858,34730,4585,13246.0,,,,2917.0,,,,1
121871,34778,3997,13316.0,,,,2695.0,,,,1
121875,34794,5100,13475.0,,,,2906.0,,,,1
121899,34890,4794,13310.0,,,,2941.0,,,,1
121919,34970,5314,13543.0,,,,2953.0,2918.0,2949.0,2922.0,1
121939,35050,4654,13382.0,,,,2961.0,,,,1
121973,35178,4577,13442.0,,,,2965.0,,,,1
121978,35194,5234,13305.0,,,,2796.0,,,,1
121983,35210,3679,13313.0,,,,2804.0,,,,1
122011,35306,4704,13691.0,,,,2942.0,,,,1
122034,35386,3769,13542.0,,,,2977.0,,,,1
122075,35546,4091,13614.0,,,,2989.0,,,,1
170322,47598,6477,18288.0,,,,3547.0,,,,1
170346,47694,6229,18499.0,,,,3734.0,,,,1
170387,47854,6744,18392.0,,,,3563.0,,,,1
170452,48110,6218,18357.0,,,,3680.0,,,,1
170464,48158,6657,18377.0,,,,3684.0,,,,1
170468,48174,6557,18393.0,18683.0,18389.0,,3692.0,,,,1
170620,48766,6270,18661.0,,,,3744.0,,,,1
170661,48926,5023,18995.0,,,,3774.0,,,,1
170714,49134,6533,19075.0,,,,3782.0,,,,1
170772,49358,6009,18952.0,,,,3615.0,,,,1
170784,49406,5307,18889.0,,,,3780.0,,,,1
170818,49534,6632,19239.0,,,,3806.0,,,,1
170822,49550,6544,19238.0,,,,3889.0,,,,1
170834,49598,5989,19056.0,,,,3639.0,,,,1
170838,49614,5199,19266.0,,,,3905.0,,,,1
170842,49630,5981,19267.0,,,,3810.0,,,,1
170919,49918,5953,19216.0,,,,3643.0,,,,1
170932,49966,5933,19422.0,,,,3909.0,,,,1
170940,49998,6776,19117.0,,,,3832.0,,,,1
170948,50030,6664,19443.0,19268.0,,,3826.0,,,,1
170956,50062,5929,19455.0,19459.0,,,3842.0,3917.0,3913.0,3838.0,1
170960,50078,5921,19153.0,,,,3836.0,,,,1
170973,50126,6792,19169.0,,,,3844.0,,,,1
170981,50158,5909,19177.0,,,,3848.0,,,,1
170993,50206,6170,19201.0,,,,3852.0,,,,1
171038,50366,5926,19570.0,,,,3933.0,,,,1
180002,50398,7501,19583.0,,,,3870.0,,,,1
180010,50430,7552,19420.0,19599.0,,,3878.0,,,,1
180029,50494,5495,19329.0,,,,3872.0,,,,1
180083,50702,5983,19690.0,,,,3949.0,,,,1
180091,50734,6993,19698.0,19512.0,19719.0,,3894.0,,,,1
180115,50830,5383,19755.0,,,,3898.0,,,,1
180119,50846,5627,19763.0,19750.0,,,3957.0,,,,1
180131,50894,6530,19766.0,,,,3965.0,,,,1
180135,50910,7308,19799.0,,,,3910.0,,,,1
180160,51006,7276,19818.0,,,,3969.0,,,,1
180164,51022,7048,19529.0,,,,3904.0,,,,1
180208,51198,7053,19609.0,,,,3912.0,,,,1
180225,51262,5971,19939.0,,,,3926.0,,,,1
180229,51278,7765,19947.0,,,,3930.0,,,,1
180237,51310,5691,19946.0,,,,3981.0,,,,1
180269,51438,7365,19990.0,,,,3993.0,,,,1
180297,51550,5891,20063.0,,,,3950.0,,,,1
180302,51566,7353,19820.0,20038.0,20067.0,,3997.0,,,,1
180323,51646,7337,20103.0,,,,3954.0,,,,1
180327,51662,5859,20074.0,,,,4001.0,,,,1
180347,51742,7372,20143.0,,,,3962.0,,,,1
180404,51966,7037,20243.0,,,,3982.0,,,,1
180424,52046,6765,20032.0,,,,3743.0,,,,1
180496,52334,7073,20362.0,,,,3779.0,3940.0,3956.0,3972.0,1
180504,52366,6658,20172.0,,,,3855.0,,,,1
180546,52526,6837,20447.0,20125.0,20454.0,,4141.0,4117.0,4133.0,4028.0,3
180593,52702,6870,20296.0,,,,3895.0,,,,1
180627,52830,7225,20257.0,20348.0,,,3899.0,,,,1
180672,53006,6582,20650.0,,,,4169.0,,,,1
180684,53054,6862,20456.0,,,,3923.0,,,,1
180704,53134,6761,20651.0,,,,4078.0,,,,1
180795,53486,7044,20632.0,,,,3943.0,,,,1
180824,53598,5743,20874.0,,,,4189.0,,,,1
190020,53822,7014,20633.0,,,,4084.0,,,,1
190073,54030,7744,20701.0,,,,4096.0,,,,1
190212,54558,7728,21187.0,,,,4106.0,,,,1
190216,54574,7026,21044.0,,,,3967.0,,,,1
190306,54926,6131,21327.0,,,,4130.0,,,,1
200104,55358,7885,21479.0,,,,4138.0,,,,1
200172,55630,7844,21670.0,,,,4249.0,,,,1
200194,55710,7158,21615.0,,,,4146.0,,,,1
200338,56270,7812,21910.0,,,,4257.0,,,,1
200342,56286,6275,21597.0,,,,4136.0,,,,1
200363,56366,7956,21736.0,,,,4015.0,,,,1
200367,56382,6267,21954.0,,,,4265.0,,,,1
200409,56542,6243,21820.0,,,,4019.0,,,,1
210024,56670,8444,21733.0,,,,4232.0,,,,1
210068,56846,8428,21805.0,,,,4236.0,,,,1
210120,57054,8096,22194.0,,,,4365.0,,,,1
210176,57278,6687,22203.0,,,,4310.0,,,,1
210185,57310,8360,22084.0,,,,4163.0,,,,1
210230,57486,8285,22041.0,,,,4264.0,,,,1
210339,57918,8272,22463.0,,,,4330.0,,,,1
210351,57966,8260,22340.0,,,,4175.0,,,,1
210355,57982,8253,22562.0,,,,4393.0,,,,1
210399,58158,6423,22277.0,,,,4292.0,,,,1
210403,58174,8240,22638.0,,,,4401.0,,,,1
210439,58318,8233,22329.0,,,,4312.0,,,,1
210467,58430,6699,22373.0,,,,4316.0,,,,1
210491,58526,8196,22544.0,,,,4195.0,,,,1
210527,58670,8213,22477.0,,,,4332.0,,,,1
210668,59230,6707,22939.0,,,,4378.0,,,,1
210672,59246,8197,22812.0,,,,4223.0,,,,1
210692,59326,8076,22983.0,,,,4390.0,,,,1
170328,47622,5934,18459.0,,,,3730.0,,,,1
170340,47670,6233,18217.0,,,,3668.0,,,,1
170344,47686,6238,18506.0,,,,3821.0,,,,1
170348,47702,5355,18332.0,,,,3551.0,,,,1
170352,47718,6122,18514.0,18511.0,,,3825.0,,,,1
170356,47734,6217,18241.0,,,,3672.0,,,,1
170458,48134,6880,18678.0,,,,3845.0,,,,1
170466,48166,6704,18385.0,,,,3688.0,,,,1
170486,48246,6165,18726.0,,,,3849.0,,,,1
170494,48278,5319,18441.0,,,,3696.0,,,,1
170506,48326,6469,18465.0,,,,3704.0,,,,1
170511,48342,5179,18576.0,,,,3583.0,,,,1
170540,48454,6141,18517.0,,,,3712.0,,,,1
170552,48502,5797,18834.0,,,,3857.0,3853.0,3720.0,3716.0,1
170561,48534,5155,18557.0,,,,3724.0,,,,1
170578,48598,6121,18878.0,,,,3861.0,,,,1
170622,48774,4975,18946.0,,,,3865.0,,,,1
170700,49078,6045,18769.0,,,,3764.0,,,,1
170720,49158,6246,19087.0,,,,3790.0,,,,1
170766,49334,6013,18865.0,,,,3776.0,,,,1
170782,49398,5327,19190.0,,,,3881.0,,,,1
170786,49414,5865,18893.0,18972.0,,,3623.0,,,,1
170824,49558,6653,19242.0,,,,3893.0,,,,1
170877,49766,5219,19005.0,,,,3800.0,,,,1
170934,49974,5990,19097.0,19415.0,,,3824.0,,,,1
170971,50118,5067,19165.0,,,,3840.0,,,,1
170975,50134,5267,19491.0,,,,3850.0,,,,1
171003,50246,5893,19539.0,,,,3854.0,,,,1
171011,50278,6226,19233.0,,,,3860.0,,,,1
171036,50358,5371,19579.0,,,,3929.0,3866.0,3862.0,3925.0,1
171040,50374,5367,19574.0,,,,3937.0,,,,1
180004,50406,7493,19587.0,,,,3874.0,,,,1
180093,50742,7212,19702.0,,,,3953.0,,,,1
180121,50854,5911,19767.0,,,,3902.0,,,,1
180146,50950,5823,19815.0,,,,3914.0,,,,1
180166,51030,7204,19830.0,19533.0,,,3908.0,,,,1
180235,51302,6937,19942.0,,,,3977.0,,,,1
180263,51414,5575,20003.0,,,,3938.0,3985.0,3989.0,3942.0,1
180337,51702,7052,20119.0,,,,3958.0,,,,1
180361,51798,7329,20122.0,,,,4017.0,,,,1
180446,52134,7281,20068.0,,,,3747.0,,,,1
180474,52246,6598,20124.0,,,,3751.0,,,,1
180490,52310,7600,20148.0,,,,3755.0,,,,1
180544,52518,6938,20121.0,20450.0,,,4016.0,,,,1
180576,52646,6806,20276.0,,,,3891.0,,,,1
180645,52902,7221,20384.0,,,,3907.0,,,,1
180658,52950,7821,20301.0,,,,4044.0,,,,1
180666,52982,7201,20638.0,,,,4165.0,,,,1
180748,53302,5679,20548.0,,,,3935.0,,,,1
180772,53398,5403,20592.0,,,,3939.0,,,,1
180830,53622,7009,20843.0,,,,4090.0,,,,1
190067,54006,6207,20693.0,,,,4092.0,,,,1
190234,54646,7018,21068.0,,,,3971.0,,,,1
200077,55254,6383,21502.0,,,,4237.0,4108.0,4112.0,4233.0,1
200093,55318,8041,21328.0,,,,3979.0,,,,1
200118,55414,7941,21562.0,,,,4241.0,,,,1
200254,55942,6211,21564.0,,,,3999.0,,,,1
200274,56022,7909,21596.0,,,,4007.0,,,,1
200286,56070,6291,21755.0,21493.0,,,4154.0,,,,1
210022,56662,8448,21868.0,,,,4224.0,4208.0,4192.0,4176.0,2
210030,56694,6491,21971.0,,,,4302.0,,,,1
210062,56822,8436,22118.0,,,,4361.0,,,,1
210090,56934,6723,21837.0,,,,4240.0,,,,1
210094,56950,8420,21845.0,,,,4244.0,,,,1
210179,57286,8173,22290.0,,,,4373.0,,,,1
210183,57302,6683,21973.0,,,,4260.0,,,,1
210256,57590,8048,22335.0,,,,4322.0,,,,1
210413,58214,6675,22293.0,,,,4304.0,,,,1
210421,58246,7314,22587.0,,,,4338.0,,,,1
210465,58422,8229,22504.0,,,,4191.0,,,,1
210473,58454,8409,22381.0,,,,4320.0,,,,1
210493,58534,7326,22425.0,22786.0,,,4324.0,,,,1
210505,58582,6671,22719.0,,,,4350.0,,,,1
210553,58774,8012,22636.0,,,,4207.0,,,,1
210585,58902,6627,22811.0,,,,4358.0,,,,1
210601,58966,6611,22839.0,,,,4362.0,,,,1
210690,59318,8128,22979.0,,,,4386.0,,,,1
210698,59350,8124,22991.0,,,,4394.0,,,,1
122112,35690,3359,13513.0,,,,2832.0,,,,1
122122,35722,3587,13676.0,,,,2787.0,,,,1
122143,35802,4324,13561.0,,,,2844.0,,,,1
122147,35818,5372,13718.0,13569.0,,,2848.0,,,,1
122198,36010,3759,13794.0,,,,3029.0,,,,1
122206,36042,3355,13806.0,,,,3033.0,,,,1
122219,36090,4012,13826.0,,,,3037.0,,,,1
122291,36346,4664,14123.0,13934.0,,,3053.0,,,,1
122335,36506,4652,13821.0,,,,2896.0,,,,1
122348,36554,4838,13994.0,,,,2908.0,3073.0,2904.0,3069.0,1
122372,36634,4145,14020.0,,,,2855.0,,,,1
122398,36730,4553,14066.0,,,,3097.0,,,,1
122402,36746,5038,14074.0,,,,3101.0,,,,1
122431,36858,3853,14122.0,,,,3125.0,,,,1
122469,37002,3411,14367.0,14190.0,13997.0,,3070.0,,,,1
122539,37258,4412,14475.0,,,,3082.0,,,,1
122628,37562,5164,14368.0,,,,2935.0,,,,1
122637,37594,3995,14591.0,,,,3110.0,,,,1
122641,37610,4132,14396.0,,,,2943.0,,,,1
122710,37866,3735,14484.0,,,,2967.0,,,,1
122753,38026,4393,14417.0,,,,3076.0,,,,1
122773,38106,3599,14779.0,,,,3162.0,,,,1
122782,38138,4778,14791.0,,,,3170.0,,,,1
122796,38186,5524,14604.0,,,,2987.0,,,,1
122805,38218,4529,14493.0,,,,3092.0,,,,1
122823,38282,3992,14509.0,,,,3100.0,,,,1
122853,38394,3943,14782.0,,,,3241.0,,,,1
122866,38442,4525,14919.0,,,,3186.0,,,,1
122918,38634,3911,14995.0,,,,3206.0,,,,1
122930,38682,4120,15019.0,,,,3253.0,3214.0,3210.0,3249.0,1
122934,38698,4123,14693.0,,,,3140.0,,,,1
122942,38730,3663,14705.0,,,,3160.0,,,,1
122951,38762,3757,14816.0,,,,3027.0,,,,1
122981,38874,4084,14986.0,,,,3281.0,,,,1
122994,38922,3719,15123.0,,,,3238.0,,,,1
123056,39114,4496,15074.0,15199.0,14972.0,,3309.0,,,,1
123060,39130,5072,15207.0,,,,3262.0,,,,1
123073,39178,5624,14893.0,15227.0,,,3270.0,,,,1
130011,39402,5824,15323.0,,,,3282.0,,,,1
130063,39610,5682,15403.0,,,,3298.0,,,,1
130087,39706,4379,15057.0,,,,3204.0,,,,1
130107,39786,6136,15471.0,,,,3306.0,3373.0,3369.0,3310.0,1
130167,40026,6236,15197.0,,,,3212.0,,,,1
130219,40234,5377,15289.0,,,,3228.0,,,,1
130235,40298,5117,15480.0,,,,3095.0,,,,1
130267,40426,6304,15562.0,,,,3409.0,,,,1
130279,40474,5569,15381.0,,,,3244.0,,,,1
130339,40714,5948,15624.0,15827.0,,,3350.0,,,,1
130359,40794,4937,15489.0,15656.0,,,3260.0,,,,1
130395,40938,4973,15537.0,,,,3280.0,,,,1
130487,41306,5804,16047.0,,,,3390.0,3469.0,3386.0,3473.0,2
130547,41546,5666,15956.0,,,,3167.0,,,,1
130567,41626,6212,15809.0,,,,3308.0,,,,1
130579,41674,6108,16195.0,,,,3406.0,,,,1
130701,42154,5341,16212.0,,,,3195.0,,,,1
130741,42314,5654,16358.0,,,,3497.0,,,,1
130817,42618,5774,16502.0,,,,3513.0,,,,1
130881,42874,5474,16630.0,,,,3525.0,,,,1
130901,42954,6288,16357.0,,,,3380.0,,,,1
130929,43066,4671,16715.0,,,,3442.0,,,,1
130953,43162,5157,16747.0,,,,3458.0,,,,1
130961,43194,5778,16465.0,16763.0,,,3466.0,3545.0,3462.0,3549.0,1
130985,43290,5045,16791.0,,,,3474.0,,,,1
131042,43514,5589,16569.0,,,,3420.0,,,,1
131074,43642,5768,16796.0,,,,3331.0,,,,1
131091,43706,4591,16653.0,16958.0,,,3448.0,,,,1
131167,44010,5764,17079.0,,,,3534.0,,,,1
131183,44074,5494,16809.0,17094.0,,,3472.0,,,,1
131187,44090,5153,17127.0,,,,3542.0,,,,1
131232,44266,4825,16988.0,,,,3359.0,,,,1
131252,44346,5489,17186.0,,,,3653.0,,,,1
131276,44442,4319,17279.0,,,,3582.0,,,,1
131348,44730,6280,17113.0,,,,3544.0,,,,1
131409,44970,4499,17430.0,,,,3689.0,,,,1
131421,45018,5622,17225.0,,,,3560.0,,,,1
150061,45354,4867,17369.0,,,,3572.0,,,,1
150086,45450,6400,17460.0,,,,3415.0,,,,1
150090,45466,6392,17464.0,,,,3419.0,,,,1
160015,45562,5886,17437.0,,,,3596.0,,,,1
170042,46554,6732,17868.0,,,,3463.0,,,,1
170056,46602,6393,17896.0,,,,3475.0,,,,1
170086,46714,5119,18115.0,,,,3698.0,,,,1
170103,46778,6314,18142.0,,,,3773.0,,,,1
170124,46858,6345,18008.0,17901.0,,,3503.0,,,,1
170184,47066,6313,18262.0,,,,3793.0,,,,1
170199,47114,6038,18116.0,,,,3519.0,,,,1
170235,47258,6242,18037.0,,,,3644.0,3648.0,3527.0,3531.0,1
170256,47338,6888,18358.0,,,,3656.0,3652.0,3817.0,3813.0,1
10053,210,127,80.0,,,,11.0,,,,1
10065,258,271,95.0,,,,2.0,,,,1
10135,530,151,196.0,,,,15.0,,,,1
10143,562,182,181.0,,,,28.0,,,,1
10159,626,39,226.0,,,,57.0,,,,1
10260,1026,150,365.0,,,,60.0,,,,1
10268,1058,69,381.0,,,,68.0,,,,1
10337,1330,92,464.0,,,,35.0,,,,1
10345,1362,126,503.0,522.0,,,81.0,,,,1
10365,1442,239,531.0,527.0,,,54.0,,,,1
10417,1650,110,630.0,,,,89.0,,,,1
10485,1922,98,754.0,,,,101.0,,,,1
10573,2274,284,855.0,,,,82.0,,,,1
10675,2674,74,1026.0,,,,137.0,,,,1
10752,2978,339,1077.0,,,,112.0,,,,1
10760,3010,180,1146.0,,,,149.0,,,,1
10828,3282,302,1226.0,,,,165.0,,,,1
10842,3330,246,1188.0,,,,163.0,,,,1
10850,3362,294,1204.0,,,,167.0,,,,1
20001,3458,438,1237.0,,,,148.0,,,,1
20009,3490,353,1326.0,,,,197.0,,,,1
20029,3570,301,1362.0,,,,209.0,,,,1
20053,3666,289,1386.0,,,,217.0,,,,1
20057,3682,281,1359.0,,,,158.0,,,,1
20061,3698,273,1367.0,,,,162.0,,,,1
20065,3714,410,1371.0,,,,166.0,,,,1
20073,3746,403,1410.0,,,,225.0,,,,1
40023,3842,1482,1344.0,,,,195.0,,,,1
40055,3970,679,1392.0,,,,203.0,,,,1
40059,3986,1470,1421.0,,,,180.0,,,,1
40063,4002,1454,1429.0,,,,184.0,188.0,,,1
40067,4018,1438,1483.0,1498.0,,,178.0,,,,1
40075,4050,915,1499.0,,,,190.0,,,,1
40124,4242,1394,1570.0,,,,273.0,,,,1
40133,4274,543,1504.0,,,,239.0,,,,1
40137,4290,1378,1549.0,,,,216.0,,,,1
40178,4450,1342,1655.0,,,,226.0,,,,1
40190,4498,1314,1645.0,,,,240.0,,,,1
40196,4514,539,1608.0,,,,255.0,,,,2
40200,4530,1290,1661.0,,,,248.0,,,,1
40205,4546,531,1674.0,,,,277.0,,,,1
40213,4578,859,1707.0,,,,238.0,,,,1
40225,4626,570,1698.0,,,,289.0,260.0,256.0,293.0,1
40250,4722,1262,1763.0,1680.0,1767.0,1746.0,309.0,325.0,276.0,287.0,2
40275,4818,831,1720.0,,,,307.0,,,,1
40313,4962,1206,1801.0,,,,308.0,,,,1
40317,4978,1194,1809.0,1842.0,,,312.0,,,,1
40323,4994,721,1813.0,,,,316.0,,,,1
40361,5138,1142,1955.0,,,,310.0,,,,1
40369,5170,506,1897.0,,,,328.0,,,,1
40407,5314,807,1962.0,,,,381.0,,,,1
40415,5346,1074,1957.0,,,,348.0,,,,1
40432,5410,455,2063.0,,,,342.0,338.0,,,1
40436,5426,1042,2071.0,,,,346.0,,,,1
40440,5442,519,1998.0,,,,389.0,,,,1
40456,5506,537,2107.0,,,,350.0,,,,1
40538,5826,393,2162.0,,,,405.0,,,,1
40562,5922,962,2108.0,,,,371.0,,,,1
40612,6114,934,2249.0,,,,384.0,,,,1
40645,6242,751,2330.0,,,,400.0,396.0,437.0,441.0,1
40655,6274,874,2423.0,,,,394.0,,,,1
40663,6306,448,2358.0,,,,453.0,,,,1
40675,6354,739,2333.0,,,,404.0,,,,1
40719,6530,719,2417.0,,,,419.0,423.0,412.0,416.0,2
40732,6578,826,2437.0,,,,424.0,,,,1
40748,6642,802,2364.0,,,,439.0,,,,1
40753,6658,790,2502.0,,,,481.0,,,,1
40758,6674,774,2469.0,,,,451.0,440.0,436.0,447.0,1
40762,6690,758,2477.0,,,,448.0,,,,1
40774,6738,615,2505.0,2396.0,,,459.0,,,,1
40778,6754,673,2526.0,,,,485.0,,,,1
40799,6834,665,2545.0,,,,472.0,,,,1
40848,7026,536,2711.0,,,,442.0,,,,1
40873,7122,635,2666.0,,,,533.0,,,,1
40905,7234,630,2795.0,,,,486.0,,,,1
40914,7266,475,2693.0,,,,520.0,,,,1
40931,7330,622,2831.0,,,,490.0,,,,1
50005,7442,1091,2883.0,,,,514.0,,,,1
50132,7922,1690,2844.0,,,,507.0,,,,1
50136,7938,1546,2946.0,,,,577.0,,,,1
50140,7954,1686,2950.0,,,,581.0,,,,2
50144,7970,720,3067.0,,,,518.0,,,,1
50148,7986,1103,2962.0,,,,585.0,,,,1
50152,8002,732,2876.0,,,,511.0,,,,1
50160,8034,1067,2888.0,2989.0,,,515.0,,,,1
50184,8130,1682,3033.0,3018.0,,,540.0,,,,1
50350,8770,1171,3262.0,,,,613.0,,,,1
50402,8978,1606,3342.0,,,,617.0,,,,1
50482,9266,999,3458.0,,,,625.0,,,,1
50494,9314,991,3348.0,,,,559.0,,,,1
60066,9618,1951,3585.0,,,,592.0,,,,1
60159,9986,2230,3729.0,3560.0,,,591.0,,,,1
60314,10594,2541,4067.0,,,,670.0,,,,1
