case_id,date_id,loc_id,car_id1,car_id2,car_id3,car_id4,nm_id1,nm_id2,nm_id3,nm_id4,fatalities
120289,27408,3813,10589.0,,,,2304.0,,,,1
120291,27416,3809,10570.0,,,,2241.0,,,,1
120293,27424,3856,10347.0,,,,2102.0,,,,1
120296,27436,3992,10593.0,,,,2308.0,,,,1
120307,27472,3571,10232.0,,,,2151.0,,,,1
120320,27516,3689,10610.0,,,,2249.0,,,,1
120327,27540,4978,10383.0,,,,2114.0,,,,1
120340,27584,4123,10268.0,,,,2159.0,,,,1
120343,27596,4616,10645.0,,,,2328.0,,,,1
120344,27600,5374,10403.0,,,,2118.0,,,,1
120345,27604,3509,10649.0,,,,2332.0,,,,1
120346,27608,4119,10407.0,,,,2122.0,,,,1
120349,27620,4245,10411.0,,,,2126.0,,,,1
120350,27624,4191,10642.0,,,,2257.0,2336.0,2253.0,2340.0,2
120356,27648,5092,10654.0,,,,2261.0,,,,1
120359,27660,4429,10658.0,,,,2265.0,2269.0,2348.0,2344.0,1
120365,27680,3733,10292.0,,,,2167.0,,,,1
120372,27708,4826,10308.0,10463.0,10685.0,,2130.0,,,,1
120376,27724,4283,10678.0,,,,2281.0,,,,1
120385,27756,4065,10705.0,,,,2352.0,,,,1
120418,27876,3852,10547.0,,,,2134.0,,,,1
120431,27920,4682,10400.0,,,,2175.0,,,,1
120436,27940,3980,10571.0,,,,2146.0,,,,1
120437,27944,4103,10789.0,,,,2368.0,,,,1
120438,27948,3976,10575.0,,,,2150.0,,,,1
120468,28060,4480,10837.0,,,,2376.0,,,,1
120469,28064,4476,10619.0,,,,2158.0,,,,1
120482,28112,3848,10639.0,,,,2166.0,,,,1
120495,28164,5086,10504.0,,,,2191.0,,,,1
120496,28168,4664,10826.0,,,,2301.0,,,,1
120497,28172,3805,10508.0,,,,2195.0,,,,1
120501,28188,4099,10520.0,,,,2199.0,,,,1
120502,28192,3844,10830.0,,,,2305.0,,,,1
120504,28200,5174,10671.0,,,,2174.0,,,,1
120505,28204,5370,10889.0,,,,2384.0,,,,1
120510,28224,4960,10842.0,,,,2309.0,,,,1
120520,28260,3709,10858.0,,,,2313.0,,,,1
120539,28324,4586,10743.0,,,,2182.0,,,,1
120547,28356,3563,10949.0,,,,2416.0,,,,1
120553,28376,3651,10763.0,,,,2186.0,,,,1
120568,28432,4143,10592.0,,,,2211.0,,,,1
120572,28448,3861,10803.0,,,,2202.0,,,,1
120575,28456,3369,10910.0,,,,2321.0,,,,1
120586,28488,4375,10827.0,,,,2206.0,,,,1
120588,28496,3835,10628.0,10632.0,,,2219.0,2214.0,2215.0,2210.0,1
120600,28540,4452,11029.0,,,,2428.0,,,,1
120616,28600,4409,11057.0,,,,2432.0,,,,1
120617,28604,3505,10672.0,,,,2227.0,,,,1
120622,28624,4187,10680.0,,,,2231.0,,,,1
120636,28672,4279,11085.0,,,,2436.0,,,,1
120652,28736,3547,11117.0,,,,2440.0,,,,1
120663,28776,3501,11133.0,,,,2444.0,,,,1
120664,28780,3775,10756.0,,,,2239.0,,,,1
120677,28824,4432,10959.0,,,,2238.0,2234.0,2333.0,2337.0,1
120681,28840,4428,10784.0,,,,2243.0,,,,1
120687,28864,3903,11070.0,,,,2341.0,,,,1
120695,28892,4405,10983.0,,,,2242.0,,,,1
120702,28920,3540,11181.0,,,,2448.0,,,,1
120704,28924,3960,10828.0,,,,2247.0,,,,1
120706,28932,4401,10832.0,,,,2251.0,,,,1
120716,28972,4053,10848.0,,,,2259.0,,,,1
120724,29000,4420,11217.0,,,,2456.0,,,,1
120725,29004,4750,11015.0,,,,2254.0,,,,1
120730,29020,4049,11023.0,11130.0,,,2349.0,,,,1
120733,29032,3445,10872.0,,,,2267.0,,,,1
120736,29044,3956,11233.0,,,,2460.0,,,,1
120741,29064,4397,11043.0,,,,2258.0,,,,1
120749,29096,3807,11265.0,,,,2468.0,,,,1
120750,29100,4091,10896.0,,,,2271.0,,,,1
120755,29120,4412,11071.0,,,,2270.0,,,,1
120757,29128,3797,11273.0,11162.0,,,2472.0,2279.0,2476.0,2275.0,1
120758,29132,3803,11277.0,,,,2283.0,2287.0,2484.0,2480.0,1
120761,29144,3863,11079.0,,,,2274.0,,,,1
120775,29196,3425,11301.0,,,,2496.0,,,,1
120782,29224,3952,11119.0,,,,2290.0,,,,1
120798,29276,5366,11214.0,,,,2361.0,,,,2
120803,29296,3565,11159.0,,,,2294.0,,,,1
120806,29304,3647,11163.0,,,,2298.0,,,,1
120807,29308,3660,11349.0,,,,2504.0,,,,1
120809,29316,4942,11353.0,,,,2508.0,,,,1
120812,29328,4742,11357.0,11234.0,,,2512.0,,,,1
120836,29424,4157,11004.0,,,,2299.0,,,,1
120842,29448,4251,11223.0,,,,2302.0,,,,1
120843,29452,5010,11409.0,,,,2516.0,,,,1
120860,29516,4385,11437.0,,,,2524.0,,,,1
120863,29528,4400,11322.0,11243.0,,,2373.0,,,,1
120865,29536,3853,11441.0,,,,2528.0,,,,1
120874,29572,3836,11052.0,,,,2311.0,,,,1
120877,29584,4396,11350.0,,,,2385.0,,,,1
120888,29628,3849,11072.0,,,,2319.0,,,,1
120890,29636,3832,11477.0,,,,2532.0,,,,1
120897,29660,4392,11489.0,,,,2536.0,,,,1
120901,29672,4079,11287.0,,,,2314.0,,,,1
120905,29688,4093,11501.0,,,,2540.0,,,,1
120908,29700,3743,11295.0,,,,2318.0,,,,1
120909,29704,4471,11509.0,,,,2544.0,,,,1
120913,29720,4237,11390.0,,,,2397.0,,,,1
120924,29760,3793,11406.0,,,,2401.0,,,,1
120925,29764,4064,11529.0,,,,2548.0,,,,1
120936,29808,4388,11335.0,,,,2342.0,,,,1
120939,29816,4037,11545.0,,,,2552.0,,,,1
120962,29900,5004,11176.0,11462.0,,,2413.0,2339.0,2347.0,2560.0,1
120992,30012,4838,11419.0,,,,2425.0,2429.0,2354.0,2358.0,1
120993,30016,5270,11423.0,,,,2362.0,,,,1
120999,30040,4624,11514.0,11633.0,,,2568.0,,,,1
121003,30056,4794,11236.0,,,,2355.0,,,,1
121009,30080,4380,11443.0,,,,2370.0,,,,1
121015,30104,3543,11530.0,,,,2437.0,,,,1
121017,30112,3633,11451.0,,,,2374.0,,,,1
121018,30116,4153,11657.0,,,,2576.0,,,,1
121021,30124,4650,11256.0,,,,2367.0,,,,1
121027,30148,4774,11268.0,11669.0,,,2371.0,,,,1
121049,30224,5298,11491.0,,,,2382.0,,,,1
121050,30228,4764,11701.0,,,,2588.0,,,,1
121051,30232,4760,11495.0,,,,2386.0,,,,1
121055,30248,3545,11308.0,11590.0,11503.0,11713.0,2375.0,,,,1
121058,30256,3536,11312.0,,,,2379.0,,,,1
121070,30300,4372,11733.0,,,,2592.0,,,,1
121071,30304,4596,11531.0,,,,2398.0,,,,1
121083,30348,4952,11551.0,,,,2402.0,,,,1
121099,30412,3639,11380.0,,,,2383.0,,,,1
121106,30440,3847,11674.0,,,,2461.0,,,,1
121118,30488,4352,11686.0,,,,2465.0,,,,1
121123,30508,4348,11821.0,,,,2616.0,,,,1
121140,30572,4550,11726.0,,,,2481.0,,,,1
121142,30580,4431,11452.0,,,,2387.0,,,,1
121144,30588,4369,11456.0,,,,2391.0,,,,1
121146,30596,4874,11845.0,,,,2632.0,,,,1
121158,30644,4365,11865.0,,,,2399.0,2395.0,2640.0,2636.0,2
121164,30668,4071,11770.0,,,,2489.0,,,,1
121170,30692,4239,11703.0,,,,2422.0,,,,1
121175,30708,3719,11711.0,,,,2426.0,,,,1
121181,30728,3785,11782.0,11897.0,,,2497.0,,,,1
121190,30764,4336,11909.0,,,,2644.0,,,,1
121192,30772,4052,11735.0,,,,2430.0,,,,1
121193,30776,3561,11913.0,,,,2648.0,,,,1
121199,30792,4048,11536.0,,,,2403.0,,,,1
121203,30808,3889,11921.0,,,,2652.0,,,,1
121205,30816,4870,11544.0,,,,2407.0,,,,1
121215,30856,3447,11568.0,,,,2411.0,,,,1
121216,30860,3763,11822.0,,,,2513.0,,,,1
121217,30864,4463,11572.0,,,,2415.0,,,,1
121221,30880,4315,11767.0,,,,2438.0,,,,1
121237,30944,3944,11854.0,,,,2521.0,,,,1
121246,30980,5286,11616.0,,,,2423.0,,,,1
121248,30988,3940,11799.0,,,,2446.0,,,,1
121249,30992,5162,11981.0,,,,2656.0,,,,1
121255,31016,5258,11989.0,11878.0,,,2660.0,,,,1
121261,31036,3625,11811.0,,,,2450.0,,,,1
121262,31040,3631,12001.0,,,,2664.0,,,,1
121267,31060,4149,11648.0,,,,2431.0,2462.0,2533.0,2435.0,2
121276,31096,3623,11835.0,11672.0,,,2470.0,,,,1
121277,31100,4866,11906.0,,,,2541.0,,,,1
121283,31120,4311,11847.0,,,,2474.0,,,,1
121289,31144,4059,11922.0,,,,2545.0,,,,1
121293,31160,4752,11930.0,,,,2549.0,,,,1
121300,31188,3941,11946.0,,,,2553.0,,,,1
121304,31204,4692,11871.0,,,,2478.0,,,,1
121324,31280,4211,11978.0,,,,2557.0,,,,1
121326,31288,4044,12101.0,,,,2680.0,,,,1
121334,31320,4055,11990.0,,,,2561.0,,,,1
121340,31344,4357,12117.0,,,,2684.0,,,,1
121355,31400,3619,12026.0,,,,2569.0,,,,1
121362,31424,3640,11788.0,,,,2451.0,,,,1
121364,31432,4051,11792.0,,,,2455.0,,,,1
121365,31436,5282,11943.0,,,,2502.0,2577.0,2498.0,2573.0,2
121377,31480,4706,12058.0,,,,2585.0,,,,1
121401,31568,3427,11860.0,,,,2459.0,,,,1
121403,31576,4353,12003.0,,,,2506.0,,,,1
121411,31608,3377,12015.0,,,,2514.0,,,,1
121415,31620,4886,12241.0,,,,2692.0,,,,1
121443,31728,4349,12075.0,,,,2522.0,,,,1
121458,31788,4383,12099.0,,,,2530.0,,,,1
121459,31792,3615,12301.0,,,,2704.0,,,,1
121462,31804,3837,11952.0,,,,2463.0,,,,1
121475,31856,4345,12127.0,,,,2546.0,,,,1
121482,31884,4491,11988.0,,,,2471.0,,,,1
121484,31892,4928,11992.0,,,,2475.0,,,,1
121485,31896,4027,12202.0,,,,2613.0,,,,1
121492,31920,3936,12357.0,,,,2708.0,,,,1
121508,31980,4308,12381.0,,,,2712.0,,,,1
121513,32000,4185,12246.0,,,,2621.0,,,,1
121515,32008,3516,12183.0,,,,2550.0,,,,1
121516,32012,4487,12393.0,,,,2716.0,,,,1
121531,32068,4207,12211.0,,,,2554.0,,,,1
121536,32084,4511,12060.0,,,,2479.0,,,,1
121540,32100,4483,12286.0,,,,2629.0,2732.0,2724.0,2491.0,1
121545,32116,4998,12076.0,,,,2499.0,,,,1
121551,32136,3341,12084.0,12239.0,,,2578.0,,,,1
121558,32164,3423,12449.0,,,,2748.0,,,,1
121566,32196,4367,12465.0,,,,2756.0,,,,1
121580,32252,3800,12481.0,,,,2760.0,,,,1
121587,32276,4341,12358.0,,,,2657.0,,,,1
121588,32280,3495,12132.0,,,,2519.0,,,,1
121592,32292,4738,12370.0,,,,2661.0,,,,1
121593,32296,4644,12493.0,,,,2768.0,,,,1
121599,32320,4906,12283.0,,,,2594.0,,,,1
121607,32352,4275,12295.0,,,,2598.0,,,,1
121612,32372,4292,12299.0,,,,2602.0,,,,1
121617,32392,5074,12311.0,,,,2606.0,,,,1
121625,32416,3932,12410.0,,,,2665.0,,,,1
121626,32420,3928,12184.0,,,,2527.0,,,,1
121643,32484,4924,12557.0,,,,2780.0,,,,1
121656,32532,3533,12379.0,12240.0,,,2622.0,,,,1
121689,32664,3831,12641.0,,,,2800.0,,,,1
121691,32668,3624,12292.0,,,,2547.0,,,,1
121701,32708,4272,12427.0,,,,2642.0,,,,1
121712,32748,4592,12328.0,,,,2559.0,,,,1
121725,32796,4011,12352.0,12471.0,,,2563.0,,,,1
121730,32816,4922,12709.0,,,,2816.0,,,,2
121731,32820,3620,12483.0,,,,2646.0,,,,1
121734,32832,3791,12562.0,,,,2681.0,,,,1
121736,32840,3476,12713.0,,,,2820.0,,,,1
121749,32888,4379,12737.0,,,,2824.0,,,,1
121766,32952,4990,12614.0,,,,2685.0,,,,1
121767,32956,3827,12412.0,,,,2567.0,,,,1
121772,32976,4333,12622.0,,,,2689.0,,,,1
121787,33024,4329,12555.0,,,,2650.0,,,,1
121802,33080,4327,12654.0,,,,2697.0,,,,1
121805,33092,3616,12472.0,,,,2575.0,,,,1
121807,33100,3933,12480.0,,,,2579.0,,,,1
121813,33120,4244,12674.0,,,,2701.0,,,,1
121834,33196,3929,12631.0,,,,2662.0,,,,1
121843,33232,3612,12897.0,,,,2836.0,,,,1
121846,33240,5034,12544.0,,,,2587.0,,,,1
121851,33260,4640,12742.0,12913.0,,,2840.0,,,,1
121856,33276,4221,12746.0,12921.0,,,2848.0,,,,1
121861,33296,3687,12758.0,,,,2705.0,,,,1
121863,33304,4734,12671.0,12933.0,,,2670.0,,,,1
121864,33308,3559,12937.0,,,,2852.0,,,,1
121885,33384,5110,12707.0,,,,2722.0,,,,1
121888,33392,4730,12794.0,,,,2757.0,,,,1
121889,33396,4005,12592.0,,,,2627.0,,,,1
121907,33456,4810,12743.0,,,,2726.0,,,,1
121915,33488,4232,12755.0,,,,2730.0,,,,1
121917,33496,3608,12759.0,,,,2734.0,,,,1
121923,33520,4155,12775.0,13025.0,,,2896.0,,,,1
121924,33524,4726,13029.0,,,,2900.0,,,,1
121925,33528,3784,12779.0,,,,2738.0,,,,1
121928,33540,3508,12787.0,12636.0,,,2742.0,,,,1
121930,33548,3833,13041.0,,,,2639.0,2904.0,2635.0,2908.0,1
121934,33564,4325,12866.0,,,,2761.0,,,,1
121937,33576,4507,12803.0,12648.0,,,2746.0,,,,1
121941,33592,4224,12878.0,,,,2765.0,,,,1
121942,33596,3887,12660.0,,,,2643.0,,,,1
121977,33728,4003,12716.0,12930.0,13117.0,,2777.0,2928.0,2924.0,2920.0,4
121986,33764,5070,12867.0,,,,2806.0,,,,1
122031,33940,3504,12800.0,,,,2723.0,,,,1
122036,33960,4938,12943.0,,,,2814.0,,,,1
122040,33972,3599,12947.0,,,,2818.0,,,,1
122041,33976,4704,13217.0,,,,2960.0,,,,1
122046,33996,4626,12824.0,13229.0,,,2731.0,,,,1
122061,34048,4040,13241.0,12844.0,,,2735.0,,,,1
122063,34056,4419,13245.0,,,,2972.0,,,,1
122080,34116,4208,13011.0,,,,2830.0,,,,1
122089,34152,4904,12892.0,,,,2743.0,,,,1
122094,34168,5194,13281.0,,,,2980.0,,,,1
122101,34192,3999,13114.0,,,,2837.0,,,,1
122112,34236,4950,12924.0,13317.0,,,2747.0,,,,1
122113,34240,3511,13043.0,,,,2834.0,,,,1
122115,34244,5026,13321.0,,,,2992.0,,,,1
122120,34264,3488,13329.0,,,,2996.0,,,,1
122127,34292,4900,13158.0,,,,2845.0,,,,1
122131,34304,4196,13162.0,,,,2849.0,,,,1
122133,34308,5230,12948.0,,,,2755.0,,,,1
122138,34328,4192,12956.0,,,,2759.0,,,,1
122162,34420,4718,12996.0,,,,2763.0,,,,1
122174,34464,3772,13012.0,,,,2767.0,,,,1
122178,34480,4184,13421.0,,,,3004.0,,,,1
122195,34544,3901,13044.0,,,,2779.0,,,,1
122197,34552,4203,13171.0,,,,2854.0,,,,1
122198,34556,3768,13461.0,,,,3008.0,,,,1
122204,34576,4321,13179.0,,,,2858.0,,,,1
122206,34584,3995,13183.0,,,,2862.0,,,,1
122208,34592,3600,13187.0,13064.0,,,2866.0,,,,1
122211,34604,3987,13191.0,13195.0,,,2870.0,,,,1
122214,34616,3525,13489.0,,,,3012.0,,,,1
122216,34624,4503,13493.0,,,,3016.0,,,,1
122220,34640,3819,13207.0,13068.0,,,2874.0,,,,1
122221,34644,4732,13211.0,,,,2878.0,,,,1
122225,34660,3764,13219.0,,,,2882.0,,,,1
122226,34664,3760,13282.0,,,,2853.0,,,,1
122227,34668,4728,13080.0,13286.0,,,2787.0,,,,1
122237,34700,3716,13306.0,,,,2857.0,,,,1
122252,34760,5338,13255.0,,,,2886.0,,,,1
122261,34792,4180,13342.0,,,,2861.0,,,,1
122262,34796,5066,13136.0,,,,2799.0,,,,1
122270,34828,3908,13279.0,,,,2890.0,,,,1
122277,34844,3983,13295.0,,,,2894.0,,,,1
122287,34884,3979,13311.0,,,,2902.0,,,,1
122288,34888,3661,13597.0,,,,3036.0,,,,1
122290,34896,4888,13601.0,,,,3040.0,,,,1
122304,34948,3825,13625.0,,,,3044.0,,,,1
122312,34980,3752,13192.0,,,,2803.0,,,,1
122317,35000,3493,13418.0,,,,2873.0,,,,1
122326,35028,5330,13430.0,,,,2881.0,,,,1
122333,35052,3949,13446.0,,,,2885.0,,,,1
122348,35104,4172,13470.0,,,,2889.0,,,,1
122353,35124,3971,13478.0,,,,2893.0,,,,1
122365,35172,3467,13689.0,13280.0,13502.0,13423.0,3056.0,,,,1
122368,35180,3967,13284.0,,,,2815.0,,,,1
122374,35204,5222,13435.0,,,,2922.0,,,,1
122379,35224,3701,13443.0,,,,2926.0,,,,1
122390,35260,4135,13522.0,13721.0,13312.0,,2823.0,,,,1
122402,35308,4195,13340.0,,,,2938.0,2839.0,2942.0,2835.0,2
122405,35320,5018,13745.0,,,,3068.0,,,,1
122406,35324,4992,13471.0,,,,2946.0,,,,1
122410,35340,4880,13757.0,,,,3072.0,,,,1
122411,35344,4028,13479.0,,,,2950.0,,,,1
122412,35348,4168,13761.0,,,,3076.0,,,,1
122449,35492,3875,13404.0,,,,2847.0,,,,1
122460,35528,3580,13849.0,,,,3100.0,,,,1
122463,35536,3777,13539.0,,,,2954.0,,,,1
122473,35576,5014,13551.0,,,,2958.0,,,,1
122485,35624,5218,13666.0,,,,2921.0,,,,1
122495,35660,3959,13678.0,,,,2941.0,,,,1
122502,35688,3359,13480.0,,,,2986.0,2879.0,2982.0,2875.0,2
122505,35696,4156,13694.0,,,,2945.0,,,,1
122530,35788,3955,13532.0,,,,2891.0,,,,1
122531,35792,5318,13734.0,,,,2949.0,,,,1
122536,35808,4479,13544.0,,,,2899.0,,,,1
122542,35832,3576,13957.0,,,,3148.0,,,,1
122548,35856,3973,13750.0,,,,2969.0,,,,1
122555,35884,4862,13973.0,,,,3156.0,,,,1
122562,35912,3572,13782.0,,,,2973.0,,,,1
122566,35928,4796,13679.0,,,,3026.0,,,,1
122569,35940,4868,13794.0,,,,2977.0,,,,1
122572,35952,4864,13687.0,,,,3030.0,,,,1
122582,35984,3717,13620.0,,,,2931.0,,,,1
122591,36016,3568,14021.0,,,,3164.0,,,,1
122595,36032,3521,14029.0,13822.0,,,3168.0,,,,1
122606,36072,4614,13731.0,,,,3034.0,3038.0,3054.0,3070.0,2
122609,36084,3872,14049.0,,,,3244.0,,,,1
122618,36120,4363,13672.0,,,,3007.0,,,,1
122619,36124,4213,13870.0,,,,3057.0,,,,1
122645,36208,4966,13902.0,,,,3069.0,,,,1
122662,36264,3748,13930.0,,,,3085.0,,,,1
122669,36292,3815,13807.0,,,,3114.0,,,,1
122678,36328,3597,13946.0,13831.0,,,3093.0,,,,1
122680,36336,3723,13752.0,14145.0,,,3031.0,,,,1
122681,36340,4714,13835.0,,,,3122.0,,,,1
122683,36348,3325,13954.0,,,,3097.0,,,,1
122691,36380,3485,14161.0,,,,3280.0,,,,1
122693,36388,5120,13772.0,,,,3035.0,,,,1
122695,36396,4289,14165.0,13776.0,,,3039.0,,,,1
122700,36416,3947,13863.0,,,,3130.0,,,,1
122708,36448,4128,14002.0,,,,3105.0,,,,1
122719,36484,4840,14189.0,,,,3288.0,,,,1
122730,36528,3321,14038.0,13832.0,14209.0,,3051.0,,,,1
122734,36540,3591,13840.0,,,,3059.0,,,,1
122740,36564,4415,13899.0,,,,3142.0,,,,1
122742,36572,3969,14054.0,,,,3129.0,,,,1
122745,36584,4120,13852.0,14229.0,,,3063.0,,,,1
122758,36636,4523,13884.0,,,,3067.0,,,,1
122764,36656,4443,14249.0,,,,3296.0,,,,1
122768,36668,4882,13896.0,,,,3075.0,,,,1
122771,36676,4116,13900.0,,,,3079.0,3083.0,3158.0,3154.0,1
122776,36688,3965,14265.0,,,,3300.0,,,,1
122778,36696,4112,14269.0,,,,3304.0,,,,1
122795,36764,4766,14297.0,,,,3316.0,,,,1
122824,36860,3753,14341.0,,,,3324.0,,,,1
122828,36876,5058,13999.0,,,,3182.0,,,,1
122829,36880,3749,14353.0,,,,3328.0,,,,1
122831,36888,4104,14357.0,,,,3332.0,,,,1
122846,36936,4854,14012.0,,,,3095.0,,,,1
122850,36952,3449,14385.0,14194.0,,,3336.0,,,,1
122851,36956,4477,14020.0,,,,3099.0,,,,1
122852,36960,4092,14389.0,14024.0,,,3103.0,,,,1
122854,36968,5182,14031.0,,,,3190.0,,,,1
122855,36972,4139,14393.0,,,,3340.0,,,,1
122856,36976,4285,14035.0,,,,3194.0,,,,1
122868,37012,4850,14044.0,,,,3107.0,,,,1
122886,37076,3900,14075.0,,,,3206.0,,,,1
122900,37132,4169,14096.0,,,,3214.0,3115.0,3157.0,3153.0,1
122902,37140,4165,14099.0,,,,3222.0,,,,1
122905,37152,3855,14473.0,,,,3348.0,,,,1
122911,37176,3939,14282.0,14489.0,,,3352.0,,,,1
122912,37180,3935,14112.0,,,,3123.0,,,,1
122922,37212,3583,14123.0,,,,3226.0,,,,1
122925,37224,3367,14513.0,,,,3356.0,,,,1
122927,37232,4828,14136.0,14517.0,,,3127.0,,,,1
122934,37256,4012,14306.0,,,,3165.0,,,,1
122936,37264,3896,14143.0,,,,3234.0,,,,1
122937,37268,3745,14537.0,,,,3364.0,,,,1
122948,37304,4519,14326.0,,,,3169.0,,,,1
122955,37328,5100,14159.0,14172.0,14338.0,,3173.0,,,,1
122956,37332,4588,14342.0,,,,3177.0,,,,1
122965,37368,3783,14569.0,,,,3368.0,,,,1
122974,37404,3913,14195.0,,,,3250.0,,,,1
122976,37412,4277,14199.0,,,,3254.0,,,,1
122978,37416,4159,14593.0,,,,3376.0,,,,1
122979,37420,4802,14208.0,,,,3139.0,,,,1
122984,37440,3892,14609.0,,,,3384.0,3380.0,3143.0,3147.0,1
122986,37444,3513,14211.0,,,,3258.0,,,,1
122992,37468,4088,14223.0,,,,3262.0,,,,1
122997,37488,5306,14633.0,,,,3388.0,,,,1
122998,37492,3931,14231.0,,,,3266.0,,,,1
123005,37516,3888,14398.0,,,,3193.0,,,,1
123006,37520,3927,14244.0,,,,3151.0,,,,1
123020,37568,5302,14422.0,,,,3197.0,,,,1
123031,37612,4918,14442.0,,,,3201.0,,,,1
123038,37640,4359,14292.0,,,,3270.0,3159.0,3155.0,3274.0,1
123041,37652,5214,14300.0,,,,3163.0,,,,1
123045,37668,4690,14315.0,,,,3286.0,,,,1
123050,37688,3697,14717.0,,,,3392.0,,,,1
123055,37704,3884,14316.0,,,,3175.0,,,,1
123066,37736,3684,14343.0,,,,3290.0,,,,1
123067,37740,3544,14737.0,,,,3396.0,,,,1
123077,37780,5154,14510.0,,,,3209.0,,,,1
123080,37792,4590,14367.0,,,,3217.0,3400.0,3408.0,3302.0,2
123082,37800,4335,14518.0,,,,3225.0,,,,1
123084,37808,4295,14522.0,,,,3229.0,,,,1
123096,37856,4273,14407.0,,,,3314.0,,,,1
123099,37868,4269,14781.0,,,,3412.0,,,,1
123100,37872,3737,14415.0,,,,3318.0,,,,1
123102,37880,5150,14392.0,,,,3179.0,,,,1
123104,37888,3393,14419.0,,,,3322.0,,,,1
123106,37896,4407,14423.0,,,,3326.0,,,,1
123108,37904,4816,14550.0,,,,3245.0,,,,1
123112,37920,3657,14805.0,,,,3416.0,,,,1
123114,37928,3909,14809.0,,,,3420.0,,,,1
123115,37932,3728,14408.0,,,,3187.0,,,,1
123121,37956,3468,14566.0,,,,3249.0,,,,1
123126,37976,5016,14424.0,,,,3195.0,,,,1
123128,37984,3569,14443.0,,,,3330.0,,,,1
123130,37992,5210,14447.0,,,,3334.0,,,,1
123133,38004,4574,14451.0,,,,3338.0,,,,1
123134,38008,4570,14837.0,,,,3424.0,,,,1
130002,38024,4733,14845.0,,,,3428.0,,,,1
130020,38092,5069,14468.0,,,,3199.0,,,,1
130023,38104,5540,14491.0,,,,3346.0,,,,1
130030,38132,4731,14618.0,,,,3253.0,,,,1
130034,38148,5710,14626.0,,,,3257.0,,,,1
130035,38152,5144,14630.0,14897.0,,,3432.0,,,,1
130039,38168,5536,14905.0,,,,3436.0,,,,1
130040,38172,5532,14523.0,,,,3354.0,,,,1
130041,38176,4725,14638.0,,,,3261.0,,,,1
130042,38180,4721,14909.0,14642.0,14492.0,,3207.0,,,,1
130058,38244,5057,14547.0,14520.0,,,3358.0,,,,2
130068,38284,5440,14945.0,,,,3440.0,,,,1
130069,38288,5244,14567.0,,,,3362.0,,,,1
130084,38344,5556,14969.0,,,,3456.0,,,,1
130088,38360,4713,14977.0,,,,3460.0,,,,1
130092,38376,4773,14548.0,,,,3219.0,,,,1
130102,38416,5324,14607.0,,,,3366.0,,,,1
130112,38456,4917,15017.0,,,,3464.0,,,,1
130141,38572,4861,14663.0,,,,3374.0,,,,1
130142,38576,5424,14794.0,,,,3281.0,,,,1
130145,38588,4837,15069.0,,,,3231.0,3472.0,3476.0,3235.0,2
130146,38592,4775,14671.0,,,,3378.0,,,,1
130162,38656,4961,14656.0,,,,3247.0,,,,1
130169,38684,5548,15113.0,,,,3500.0,,,,1
130170,38688,4855,14668.0,,,,3251.0,,,,1
130184,38744,5049,14680.0,,,,3255.0,,,,1
130189,38764,5414,15149.0,,,,3516.0,,,,1
130194,38784,5356,14854.0,,,,3285.0,,,,1
130198,38800,5320,14747.0,,,,3398.0,,,,1
130201,38812,5642,15165.0,,,,3520.0,,,,1
130204,38824,4703,15173.0,,,,3524.0,,,,1
130209,38844,5145,14874.0,,,,3293.0,3532.0,3528.0,3289.0,1
130210,38848,5534,14712.0,,,,3267.0,,,,1
130229,38924,5702,14732.0,,,,3271.0,,,,1
130234,38944,4863,14736.0,,,,3275.0,,,,1
130237,38956,5045,14922.0,,,,3309.0,,,,1
130259,39040,5220,14768.0,,,,3287.0,,,,1
130263,39056,4873,14819.0,,,,3418.0,,,,1
130267,39072,4709,15257.0,14823.0,14792.0,14954.0,3422.0,,,,1
130271,39088,5256,14962.0,,,,3313.0,,,,1
130275,39104,4831,14804.0,,,,3291.0,,,,1
130284,39140,4583,14820.0,14847.0,,,3426.0,,,,1
130286,39148,5576,14824.0,,,,3295.0,,,,1
130287,39152,4695,14994.0,,,,3321.0,,,,1
130291,39168,5264,15002.0,,,,3325.0,,,,1
130293,39172,4701,14832.0,,,,3299.0,,,,1
130309,39236,5097,14852.0,,,,3303.0,,,,1
130313,39252,4749,14887.0,,,,3430.0,,,,1
130319,39276,5396,15317.0,,,,3552.0,3311.0,3548.0,3307.0,1
130336,39344,4741,14927.0,,,,3442.0,,,,1
130338,39352,4941,15082.0,,,,3333.0,,,,1
130360,39432,5690,14967.0,,,,3446.0,,,,1
130385,39524,4899,15146.0,,,,3341.0,,,,1
130386,39528,4681,14948.0,,,,3327.0,,,,1
130396,39568,5216,15019.0,,,,3450.0,,,,1
130402,39592,4747,15162.0,,,,3345.0,,,,1
130422,39672,5037,15449.0,,,,3568.0,,,,1
130434,39720,5468,15222.0,,,,3353.0,,,,1
130439,39736,5289,15469.0,,,,3572.0,,,,1
130456,39800,5033,15258.0,,,,3361.0,,,,1
130472,39864,5029,15108.0,,,,3339.0,,,,1
130485,39916,4669,15533.0,,,,3576.0,,,,1
130495,39956,5438,15140.0,,,,3347.0,,,,1
130498,39968,4687,15330.0,15175.0,,,3369.0,,,,1
130500,39976,4881,15338.0,,,,3373.0,,,,1
130515,40036,4957,15585.0,,,,3580.0,,,,1
130557,40204,4665,15434.0,,,,3377.0,,,,1
130558,40208,4817,15248.0,,,,3371.0,,,,1
