state,st_case,county,city,day,month,year,day_week,hour,minute,latitude,longitud,fatals
13,131227,223,0,9,11,2016,4,15,23,33.97301944,-84.8143,1
13,131228,121,280,10,11,2016,5,10,5,33.76516389,-84.5134,1
13,131229,55,0,11,11,2016,6,22,43,34.57426944,-85.2604,1
13,131230,75,0,12,11,2016,7,2,38,31.15404167,-83.4932,1
13,131231,97,0,12,11,2016,7,2,30,33.76355833,-84.5967,1
13,131232,135,5080,12,11,2016,7,21,36,33.82700278,-84.0109,1
13,131233,19,0,12,11,2016,7,18,5,31.05095278,-83.198,2
13,131234,309,0,12,11,2016,7,3,10,32.21724722,-82.6804,1
13,131235,27,0,13,11,2016,1,6,0,30.75109722,-83.5298,1
13,131236,63,0,13,11,2016,1,22,49,33.61169444,-84.4367,1
13,131237,105,0,13,11,2016,1,13,50,34.19327778,-82.9377,1
13,131238,237,1930,13,11,2016,1,17,6,33.34118056,-83.4019,1
13,131239,13,0,14,11,2016,2,19,11,34.00423333,-83.583,1
13,131240,87,370,14,11,2016,2,1,55,30.91423889,-84.5863,1
13,131241,155,4120,14,11,2016,2,21,14,31.60257222,-83.2503,1
13,131242,45,0,15,11,2016,3,18,22,33.75409167,-84.9387,1
13,131243,93,5720,15,11,2016,3,13,38,32.09915556,-83.7985,1
13,131244,249,0,15,11,2016,3,18,21,32.1823,-84.2676,1
13,131245,21,3390,16,11,2016,4,15,27,32.81389167,-83.6401,1
13,131246,29,4655,16,11,2016,4,20,23,31.925475,-81.3342,1
13,131247,89,0,16,11,2016,4,16,4,33.84361111,-84.2442,1
13,131248,223,0,16,11,2016,4,8,33,34.07353611,-84.8294,1
13,131249,25,0,17,11,2016,5,15,39,31.30939167,-81.7539,2
13,131250,301,0,26,11,2016,7,21,6,33.42099722,-82.6183,2
13,131251,121,0,30,11,2016,4,15,1,33.55930556,-84.5134,1
13,131252,21,3390,16,11,2016,4,18,56,32.80955556,-83.7257,1
13,131253,311,1190,28,8,2016,1,17,4,34.58928056,-83.7848,1
13,131254,121,280,16,10,2016,1,3,6,33.74111667,-84.413,1
13,131255,121,2570,14,11,2016,2,4,3,33.66718333,-84.4162,1
13,131256,67,0,17,11,2016,5,17,51,34.03741944,-84.5792,1
13,131257,129,0,17,11,2016,5,10,35,34.47688056,-84.9188,1
13,131258,245,310,17,11,2016,5,19,46,33.29890833,-81.9583,1
13,131259,257,5530,17,11,2016,5,17,2,34.66116667,-83.3042,1
13,131260,277,0,17,11,2016,5,16,10,31.395975,-83.4995,2
13,131261,291,540,17,11,2016,5,9,17,34.90461111,-83.9072,2
13,131262,31,4460,18,11,2016,6,2,33,32.54889167,-82.0017,1
13,131263,55,0,18,11,2016,6,17,41,34.46605278,-85.2697,1
13,131264,121,280,18,11,2016,6,9,53,33.74324444,-84.3797,1
13,131265,121,5640,18,11,2016,6,0,12,33.59502222,-84.5497,1
13,131266,129,860,18,11,2016,6,17,34,34.53963333,-84.9221,1
13,131267,139,2285,18,11,2016,6,10,12,34.24419722,-83.7063,1
13,131268,67,0,19,11,2016,7,9,13,33.85480556,-84.61399999999999,1
13,131269,89,1060,19,11,2016,7,3,43,33.88998056,-84.2859,1
13,131270,91,1880,19,11,2016,7,16,7,32.34579444,-83.1434,1
13,131271,97,1770,19,11,2016,7,23,44,33.74332778,-84.7238,1
13,131272,121,9997,19,11,2016,7,19,25,34.13423333,-84.35700000000001,1
13,131273,139,2285,19,11,2016,7,22,37,34.38094444,-83.8446,1
13,131274,209,0,19,11,2016,7,18,52,32.19002222,-82.5237,1
13,131275,121,1250,20,11,2016,1,21,12,33.62279444,-84.4924,1
13,131276,137,0,20,11,2016,1,17,8,34.78736389,-83.5768,1
13,131277,139,2285,20,11,2016,1,2,31,34.41910556,-83.9059,2
13,131278,139,2285,20,11,2016,1,17,10,34.33166667,-83.91,1
13,131279,277,5490,20,11,2016,1,22,40,31.48018611,-83.525,2
13,131280,115,4760,21,11,2016,2,16,31,34.15081667,-85.1746,1
13,131281,215,1280,21,11,2016,2,11,24,32.51706944,-84.9803,1
13,131282,63,0,22,11,2016,3,10,41,33.57760556,-84.2793,1
13,131283,63,0,22,11,2016,3,16,57,33.58605833,-84.38,1
13,131284,89,0,22,11,2016,3,9,9,33.7888,-84.1867,1
13,131285,313,0,22,11,2016,3,20,14,34.66366111,-84.9899,1
13,131286,67,0,23,11,2016,4,5,28,33.82802222,-84.6143,1
13,131287,87,0,23,11,2016,4,10,3,30.94235,-84.6828,2
13,131288,89,1610,23,11,2016,4,14,8,33.78902778,-84.3203,1
13,131289,227,9997,23,11,2016,4,15,15,34.46935,-84.6109,1
13,131290,29,4300,24,11,2016,5,21,44,32.15358056,-81.5103,2
13,131291,47,9997,24,11,2016,5,18,1,34.93327778,-85.0044,1
13,131292,51,0,24,11,2016,5,3,46,31.98243889,-81.2006,1
13,131293,95,9997,24,11,2016,5,16,31,31.50754167,-83.9971,2
13,131294,115,0,24,11,2016,5,3,17,34.14285833,-85.2971,1
13,131295,175,0,24,11,2016,5,13,36,32.63130556,-83.0687,1
13,131296,237,1930,24,11,2016,5,13,16,33.32371111,-83.40799999999999,1
13,131297,77,0,25,11,2016,6,5,5,33.47230833,-84.6885,1
13,131298,131,5900,25,11,2016,6,9,33,30.85668056,-84.3142,1
13,131299,171,0,25,11,2016,6,2,8,33.06563889,-84.1282,1
13,131300,87,9997,26,11,2016,7,17,40,30.70354722,-84.6652,1
13,131301,123,0,26,11,2016,7,18,2,34.66564722,-84.6543,1
13,131302,67,0,27,11,2016,1,14,32,34.0322,-84.5278,1
13,131303,221,3150,27,11,2016,1,17,34,33.956475,-83.209,1
13,131304,299,5850,27,11,2016,1,20,48,31.195125,-82.2945,1
13,131305,11,2790,28,11,2016,2,9,30,34.31546389,-83.4833,1
13,131306,121,280,28,11,2016,2,6,50,33.7711,-84.3594,1
13,131307,121,4790,28,11,2016,2,0,39,34.09016111,-84.3771,2
13,131308,135,1470,28,11,2016,2,5,22,33.98632222,-83.9428,1
13,131309,169,0,28,11,2016,2,14,19,32.96709722,-83.5224,1
13,131310,1,0,29,11,2016,3,18,20,31.75063889,-82.3506,1
13,131311,63,2180,29,11,2016,3,0,7,33.638725,-84.3697,1
13,131312,115,0,29,11,2016,3,9,30,34.34043056,-85.1724,1
13,131313,137,1360,29,11,2016,3,6,39,34.508975,-83.5451,1
13,131314,147,2610,29,11,2016,3,9,6,34.30237778,-82.834,1
13,131315,299,5850,29,11,2016,3,18,27,31.20616667,-82.3442,1
13,131316,89,1610,30,11,2016,4,2,10,33.6471,-84.2638,1
13,131317,139,1180,30,11,2016,4,14,20,34.47749167,-83.7671,1
13,131318,245,310,30,11,2016,4,5,29,33.25153333,-81.956,1
13,131319,199,3420,3,11,2016,5,13,21,32.86513889,-84.6274,1
13,131320,31,0,1,12,2016,5,18,0,32.22179722,-81.5505,1
13,131321,47,0,1,12,2016,5,20,46,34.88300833,-85.0418,1
13,131322,95,0,1,12,2016,5,20,12,31.48761667,-84.1165,1
13,131323,121,280,1,12,2016,5,22,43,33.76370833,-84.4569,1
13,131324,285,0,1,12,2016,5,9,3,33.142125,-84.9057,1
13,131325,89,0,2,12,2016,6,21,45,33.732175,-84.2314,1
13,131326,93,0,2,12,2016,6,6,40,32.06736944,-83.7988,1
13,131327,135,3990,2,12,2016,6,20,38,33.8906,-84.1951,1
13,131328,153,5790,2,12,2016,6,18,47,32.64475,-83.6128,1
13,131329,163,3250,2,12,2016,6,3,8,32.98458611,-82.3979,1
13,131330,169,0,2,12,2016,6,18,46,32.95061944,-83.5796,1
13,131331,207,0,2,12,2016,6,12,40,32.96231667,-83.8655,1
13,131332,33,0,3,12,2016,7,23,50,33.00719444,-81.6142,1
13,131333,129,0,3,12,2016,7,15,15,34.59019444,-84.7424,1
13,131334,217,0,3,12,2016,7,14,5,33.45463056,-83.8452,1
13,131335,67,2990,4,12,2016,1,14,34,34.01802778,-84.6182,1
13,131336,129,0,4,12,2016,1,20,54,34.59556389,-84.9098,1
13,131337,187,0,4,12,2016,1,0,26,34.48275,-83.9559,1
13,131338,207,0,4,12,2016,1,1,42,32.98876389,-83.9506,1
13,131339,63,0,5,12,2016,2,17,55,33.62693611,-84.296,1
13,131340,67,0,5,12,2016,2,16,57,33.92324444,-84.6297,1
13,131341,97,0,5,12,2016,2,15,31,33.70101667,-84.7466,1
13,131342,277,0,5,12,2016,2,16,25,31.55750556,-83.4892,1
13,131343,31,0,6,12,2016,3,5,50,32.23381944,-81.5157,1
13,131344,63,0,6,12,2016,3,0,48,33.57,-84.3748,1
13,131345,139,0,6,12,2016,3,21,11,34.38156667,-83.8759,1
13,131346,89,9997,7,12,2016,4,2,47,33.84358056,-84.3399,1
13,131347,233,1010,7,12,2016,4,14,32,34.03675,-85.2692,1
13,131348,137,0,8,12,2016,5,17,12,34.53966944,-83.5845,1
13,131349,139,0,8,12,2016,5,13,10,34.27242222,-83.9176,1
13,131350,151,0,8,12,2016,5,19,48,33.41809722,-84.3093,1
13,131351,51,4910,9,12,2016,6,6,53,32.00614167,-81.28699999999999,1
13,131352,85,0,9,12,2016,6,14,57,34.53880278,-84.2649,1
13,131353,89,3210,9,12,2016,6,6,10,33.71755,-84.1457,1
13,131354,135,5080,9,12,2016,6,18,36,33.87295833,-84.0143,1
13,131355,165,0,9,12,2016,6,14,30,32.75460278,-81.9808,1
13,131356,251,0,9,12,2016,6,22,1,32.6136,-81.7031,1
13,131357,265,0,9,12,2016,6,15,6,33.53231111,-82.9858,1
13,131358,51,4910,10,12,2016,7,22,50,32.01608611,-81.3036,1
13,131359,135,0,10,12,2016,7,17,45,33.95766389,-84.0586,1
13,131360,157,2920,10,12,2016,7,20,23,34.15233889,-83.6474,1
13,131361,163,0,10,12,2016,7,7,25,32.98266944,-82.4409,1
13,131362,89,0,11,12,2016,1,18,40,33.85479167,-84.2812,1
13,131363,163,0,11,12,2016,1,1,0,33.25212778,-82.3218,1
13,131364,197,0,11,12,2016,1,5,0,32.21393889,-84.5231,1
13,131365,67,0,12,12,2016,2,15,29,33.95618889,-84.4183,1
13,131366,211,0,12,12,2016,2,5,25,33.57959167,-83.5812,1
13,131367,89,1750,13,12,2016,3,21,20,33.91296111,-84.2865,1
13,131368,211,0,13,12,2016,3,7,57,33.53429444,-83.5202,1
13,131369,215,1280,13,12,2016,3,18,6,32.56266667,-84.9712,1
13,131370,245,310,13,12,2016,3,16,15,33.29811389,-82.0711,1
13,131371,95,90,14,12,2016,4,17,51,31.54535,-84.1776,1
13,131373,119,0,14,12,2016,4,16,30,34.37573889,-83.2581,1
13,131374,45,0,15,12,2016,5,17,40,33.60381944,-84.9072,3
13,131375,51,553,15,12,2016,5,20,8,32.13132778,-81.2961,1
13,131376,135,5080,29,11,2016,3,23,4,33.76386389,-84.0094,1
13,131377,95,90,21,12,2016,4,19,44,31.588875,-84.1679,1
13,131378,67,3440,23,12,2016,6,8,58,33.91662222,-84.4816,1
13,131379,255,0,17,11,2016,5,11,29,33.27214167,-84.1321,1
13,131380,135,800,12,12,2016,2,3,31,34.09061389,-83.9918,1
13,131381,67,0,15,12,2016,5,0,21,34.02939722,-84.65,1
13,131382,199,0,15,12,2016,5,7,26,33.11682778,-84.7268,1
13,131383,97,0,16,12,2016,6,14,13,33.71327778,-84.8389,1
13,131384,105,1950,16,12,2016,6,11,11,34.1057,-82.8542,1
13,131385,51,4910,17,12,2016,7,18,5,32.08980278,-81.124,1
13,131386,69,0,17,12,2016,7,10,2,31.58038056,-82.8529,1
13,131387,87,1200,17,12,2016,7,0,0,30.79569167,-84.4067,1
13,131388,89,1610,17,12,2016,7,3,40,33.70330556,-84.1705,1
13,131389,171,0,17,12,2016,7,4,5,33.05131111,-84.1135,1
13,131390,179,2730,17,12,2016,7,20,5,31.82705,-81.6203,1
13,131391,319,108,17,12,2016,7,18,50,32.73975278,-83.155,1
13,131392,21,3390,18,12,2016,1,15,8,32.81710833,-83.7138,1
13,131393,73,0,18,12,2016,1,21,37,33.48354444,-82.1954,1
13,131394,89,9997,18,12,2016,1,3,44,33.84815556,-84.3155,2
13,131395,121,1250,18,12,2016,1,4,47,33.6535,-84.4364,1
13,131396,153,0,18,12,2016,1,19,10,32.38195833,-83.76799999999999,1
13,131397,181,0,18,12,2016,1,20,20,33.91678056,-82.5926,1
13,131398,199,0,18,12,2016,1,4,0,32.91283611,-84.7437,1
13,131399,51,4910,19,12,2016,2,18,23,32.05185833,-81.0803,1
13,131400,89,0,20,12,2016,3,21,40,33.815425,-84.3179,1
13,131401,269,4620,20,12,2016,3,12,10,32.55849722,-84.09899999999999,1
13,131402,299,9997,20,12,2016,3,6,25,31.3349,-82.4117,2
13,131403,111,560,21,12,2016,4,19,55,34.88644167,-84.2907,1
13,131404,123,2000,21,12,2016,4,12,50,34.71226111,-84.499,1
13,131405,135,800,21,12,2016,4,9,40,34.11474722,-83.9946,1
13,131406,135,3158,21,12,2016,4,7,27,33.90096389,-84.16,1
13,131407,151,2560,21,12,2016,4,18,25,33.381075,-84.3002,1
13,131408,207,0,21,12,2016,4,18,3,33.18501944,-83.8816,1
13,131409,261,0,21,12,2016,4,15,8,32.13580833,-84.3757,1
13,131410,275,0,21,12,2016,4,8,48,30.94741389,-83.7556,1
13,131411,3,5960,23,12,2016,6,19,15,31.32837222,-83.0478,1
13,131412,223,0,23,12,2016,6,0,44,33.85677222,-84.7584,1
13,131413,77,0,24,12,2016,7,1,0,33.32462778,-84.7486,1
13,131414,89,1610,24,12,2016,7,19,29,33.66516944,-84.2012,1
13,131415,121,280,24,12,2016,7,5,40,33.82394722,-84.3597,1
13,131416,151,3360,24,12,2016,7,6,29,33.42645,-84.14399999999999,1
13,131417,13,0,25,12,2016,1,19,8,33.93499444,-83.7648,1
13,131418,19,0,25,12,2016,1,9,52,31.25055833,-83.2412,1
13,131419,175,0,25,12,2016,1,13,25,32.50036111,-82.9923,1
13,131420,223,2740,25,12,2016,1,17,41,33.87220833,-84.743,1
13,131421,57,0,26,12,2016,2,20,43,34.217825,-84.575,1
13,131422,185,0,26,12,2016,2,2,0,30.72796667,-83.2745,1
13,131423,67,0,27,12,2016,3,23,21,34.03659722,-84.5783,1
13,131424,79,0,27,12,2016,3,22,50,32.76435278,-83.8399,1
13,131425,89,0,27,12,2016,3,12,6,33.671225,-84.3407,1
13,131426,267,4580,27,12,2016,3,16,59,32.07992778,-82.11,1
13,131427,89,0,28,12,2016,4,21,32,33.78628333,-84.1957,1
13,131428,241,0,28,12,2016,4,17,28,34.790825,-83.5586,1
13,131429,63,0,29,12,2016,5,1,55,33.57351389,-84.3116,1
13,131430,135,0,29,12,2016,5,5,18,34.07429722,-83.8719,1
13,131431,277,0,29,12,2016,5,14,5,31.43784167,-83.565,2
13,131432,213,0,31,12,2016,7,23,24,34.82636667,-84.8471,1
13,131433,185,0,31,12,2016,7,0,45,30.81521944,-83.3228,1
13,131434,51,2290,26,2,2016,6,1,5,32.09829167,-81.1415,1
13,131435,121,1250,24,12,2016,7,22,53,99.9999,999.9999,1
15,150001,9,2900,15,1,2016,6,21,24,20.88262778,-156.455,1
15,150002,1,300,19,1,2016,3,19,15,19.10131944,-155.769,1
15,150003,9,2900,25,1,2016,2,11,53,20.88481389,-156.483,1
15,150004,9,9300,19,1,2016,3,3,0,20.966625,-156.536,1
15,150005,3,9200,6,1,2016,4,13,50,21.43988611,-158.186,1
15,150006,3,9200,5,1,2016,3,22,49,21.4479,-158.189,1
15,150007,3,2400,26,1,2016,3,17,32,21.318425,-157.865,1
15,150008,1,4150,15,2,2016,2,3,59,19.60209167,-155.053,1
15,150009,9,6260,28,2,2016,1,3,4,20.81155278,-156.507,1
15,150010,3,9200,28,2,2016,1,1,10,21.46951389,-158.216,1
15,150012,1,3400,7,2,2016,1,1,40,20.022825,-155.678,1
15,150013,1,3000,3,3,2016,5,1,2,19.85243056,-155.91299999999998,2
15,150014,1,1900,7,3,2016,2,13,18,19.74426944,-155.105,1
15,150015,3,2400,1,3,2016,3,18,35,21.32200556,-157.892,1
15,150016,3,2400,4,3,2016,6,19,9,21.29583333,-157.833,1
15,150017,9,8500,30,3,2016,4,5,26,20.82944444,-156.33,1
15,150018,1,7700,9,4,2016,7,20,21,19.49614444,-154.917,1
15,150019,1,4150,27,3,2016,1,20,30,19.56969722,-154.999,1
15,150020,1,1900,12,4,2016,3,4,51,19.68477222,-155.06799999999998,1
15,150021,3,2400,17,3,2016,5,19,34,21.310775,-157.862,1
15,150022,3,8200,21,3,2016,2,17,5,21.40140278,-157.983,1
15,150023,7,6200,8,3,2016,3,8,10,21.96183611,-159.442,1
15,150024,9,600,14,4,2016,5,1,28,20.87796111,-156.304,1
15,150025,3,3500,27,3,2016,1,14,4,21.39479444,-157.811,1
15,150026,3,2400,8,4,2016,6,19,55,21.270675,-157.803,1
15,150027,3,9400,16,4,2016,7,21,45,21.33023889,-157.69299999999998,1
15,150029,3,9200,24,4,2016,1,20,36,21.37384722,-158.138,1
15,150030,3,9600,6,5,2016,6,10,52,21.39435833,-158.037,1
15,150031,3,8900,17,4,2016,1,12,20,21.52936111,-158.08100000000002,1
15,150032,1,3002,17,4,2016,1,9,43,19.79948056,-155.85299999999998,1
15,150033,1,3002,25,4,2016,2,6,37,19.67091944,-156.015,1
15,150034,3,2400,18,5,2016,4,8,38,21.41824722,-157.81,1
15,150035,3,2400,20,5,2016,6,10,10,21.29659722,-157.842,1
15,150036,9,5350,21,5,2016,7,18,2,20.79280556,-156.325,1
15,150038,3,2400,21,5,2016,7,12,57,21.29846944,-157.84,1
15,150039,3,9200,26,5,2016,5,6,55,21.44689167,-158.189,1
15,150040,7,4700,27,2,2016,7,15,16,21.96123056,-159.69,1
15,150041,9,7800,7,6,2016,3,17,27,20.90521944,-156.373,1
15,150042,1,6700,17,6,2016,6,17,0,19.46536667,-155.166,1
15,150043,3,2400,18,6,2016,7,5,4,21.31000278,-157.85399999999998,1
15,150044,7,6200,9,4,2016,7,22,30,21.99253889,-159.344,1
15,150045,7,3800,23,5,2016,2,13,0,21.90924167,-159.6,1
15,150046,3,2400,19,6,2016,1,20,35,21.29070833,-157.83700000000002,1
15,150047,3,9200,26,6,2016,1,2,20,21.34606111,-158.123,1
15,150048,3,2790,1,7,2016,6,0,1,21.47963333,-157.845,2
15,150049,3,2400,2,7,2016,7,2,30,21.33814722,-157.918,1
15,150050,3,2400,3,7,2016,1,8,0,21.33562778,-157.86700000000002,1
15,150051,3,9200,3,7,2016,1,21,58,21.43972222,-158.186,1
15,150052,3,9200,4,7,2016,2,23,0,21.39593889,-158.162,1
15,150053,1,300,2,7,2016,7,20,0,19.43023889,-155.914,1
15,150054,9,4800,20,7,2016,4,17,39,20.80398333,-156.467,1
15,150055,7,8375,16,4,2016,7,18,0,22.21364444,-159.44,1
15,150056,3,3000,30,6,2016,5,20,55,21.37493889,-157.781,1
15,150057,9,9300,27,7,2016,4,13,55,20.89147778,-156.504,1
15,150058,9,5600,6,8,2016,7,23,10,20.81190278,-156.623,1
15,150059,1,1900,4,8,2016,5,12,58,19.70318056,-155.099,2
15,150060,3,100,6,8,2016,7,15,44,21.38363611,-157.92600000000002,1
15,150061,3,9200,6,8,2016,7,23,30,21.4513,-158.18,1
15,150062,3,100,8,8,2016,2,11,10,21.38048056,-157.933,1
15,150063,3,3000,12,8,2016,6,11,50,21.37894167,-157.77700000000002,1
15,150064,3,2400,12,8,2016,6,15,43,21.29045,-157.819,1
15,150065,3,2400,15,8,2016,2,17,55,21.32121111,-157.891,1
15,150066,3,8900,20,8,2016,7,17,28,21.43921944,-158.06,2
15,150067,3,2400,21,8,2016,1,13,50,21.34450278,-157.941,1
15,150068,9,9994,4,9,2016,1,3,18,99.9999,999.9999,1
15,150069,3,2400,1,9,2016,5,8,55,21.33790278,-157.869,1
15,150070,3,2400,8,9,2016,5,9,36,21.32976389,-157.865,1
15,150071,3,9200,10,9,2016,7,5,7,21.37864722,-158.142,1
15,150072,3,9400,11,9,2016,1,4,46,21.33202778,-157.697,1
15,150073,3,8200,25,7,2016,2,9,5,21.39552222,-157.969,1
15,150074,1,1900,3,9,2016,7,19,25,19.67388333,-155.049,2
15,150075,1,6700,26,8,2016,6,22,27,19.48628611,-155.153,1
15,150076,1,300,29,8,2016,2,2,57,19.13343333,-155.843,1
15,150077,1,3002,3,9,2016,7,13,20,19.58367222,-155.953,1
15,150078,9,5350,2,10,2016,1,21,45,20.71287222,-156.351,1
15,150079,1,3002,15,9,2016,5,21,20,19.78225278,-155.905,1
15,150080,1,4300,2,10,2016,1,2,36,19.54253056,-155.929,1
15,150081,9,8500,8,10,2016,7,10,26,20.84180556,-156.335,2
15,150082,1,1900,3,10,2016,2,19,43,19.71903611,-155.082,1
15,150083,1,1900,23,10,2016,1,12,23,19.71347778,-155.097,1
15,150084,3,100,3,10,2016,2,20,30,21.38201944,-157.918,1
15,150085,3,100,13,10,2016,5,20,0,21.38155278,-157.931,1
15,150086,3,2400,25,10,2016,3,13,45,21.29664444,-157.817,1
15,150087,9,6260,1,11,2016,3,6,33,20.78109167,-156.545,1
15,150088,3,2400,18,10,2016,3,12,6,21.29013056,-157.838,1
15,150089,9,2900,5,11,2016,7,16,54,20.88369167,-156.45,1
15,150090,1,300,25,10,2016,3,22,13,19.38301667,-155.879,1
15,150091,1,300,2,11,2016,4,13,10,19.45390556,-155.88,1
15,150092,1,1800,4,11,2016,6,8,13,20.15944722,-155.815,2
15,150093,9,2900,29,10,2016,7,15,49,20.8483,-156.485,2
15,150094,7,6100,4,7,2016,2,18,0,21.92219167,-159.507,1
15,150095,9,2900,25,11,2016,6,19,54,20.880725,-156.447,1
15,150096,9,4800,27,11,2016,1,20,50,20.78177778,-156.458,1
15,150097,3,2790,19,11,2016,7,20,45,21.47956389,-157.845,1
15,150098,3,3627,28,11,2016,2,23,15,21.34563056,-158.06799999999998,3
15,150099,3,2760,30,11,2016,4,5,0,21.55436944,-157.871,1
15,150100,3,2400,3,12,2016,7,21,20,21.333525,-157.874,1
15,150101,3,9400,5,12,2016,2,18,45,21.33306944,-157.69799999999998,1
15,150102,3,3000,18,11,2016,6,16,0,21.39259167,-157.737,1
15,150103,3,9600,14,12,2016,4,12,44,21.40444444,-157.995,1
15,150104,1,3002,1,12,2016,5,12,35,19.74288611,-155.975,2
15,150105,1,4150,15,12,2016,5,6,37,19.58275833,-155.009,1
15,150106,7,6100,22,7,2016,6,0,39,21.92170278,-159.506,1
15,150107,3,3500,24,12,2016,7,3,50,21.40648333,-157.799,1
15,150108,3,2400,31,12,2016,7,19,30,21.37441389,-157.925,1
15,150109,1,3002,24,12,2016,7,1,0,19.58708056,-155.971,1
15,150110,3,2400,22,12,2016,5,21,10,21.33533611,-157.903,1
15,150111,3,3500,28,12,2016,4,0,45,21.40623333,-157.782,1
15,150112,7,9997,16,12,2016,6,14,40,22.21331111,-159.418,1
16,160001,39,0,8,1,2016,6,8,58,43.30493611,-115.911,1
16,160002,9,0,4,1,2016,2,99,99,47.33233056,-116.68,1
16,160003,5,1430,10,1,2016,1,22,18,42.87854444,-112.449,1
16,160004,17,0,16,1,2016,7,11,14,48.25225,-116.689,1
16,160005,53,0,25,1,2016,2,1,11,42.73191111,-114.56200000000001,1
16,160006,31,0,19,1,2016,3,11,9,42.38794167,-113.912,1
16,160007,83,1830,23,1,2016,7,5,53,42.56388333,-114.61200000000001,1
16,160008,87,0,29,1,2016,6,7,31,44.25832222,-116.772,1
16,160009,83,1830,27,1,2016,4,11,58,42.58225833,-114.46,1
16,160010,27,1200,25,1,2016,2,18,10,43.57436111,-116.566,1
16,160011,79,0,1,2,2016,2,14,19,47.46027222,-115.723,1
16,160012,27,0,5,2,2016,6,18,38,43.59293889,-116.792,2
16,160013,69,960,7,2,2016,1,15,15,46.386675,-117.007,1
16,160014,79,0,7,2,2016,1,19,43,47.54474444,-116.23100000000001,1
16,160015,11,0,10,2,2016,4,18,57,43.33345,-112.595,1
16,160016,49,0,10,2,2016,4,22,0,45.6915,-116.35,2
16,160017,41,0,13,2,2016,7,12,30,42.06021111,-111.87700000000001,1
16,160018,79,0,13,2,2016,7,17,5,47.51102778,-115.99600000000001,1
16,160019,31,0,22,2,2016,2,2,43,42.48936389,-114.008,1
16,160020,11,0,23,2,2016,3,19,5,43.269275,-112.226,1
16,160021,43,0,25,2,2016,5,18,18,44.28662222,-111.462,1
16,160022,35,1300,2,3,2016,4,11,52,46.49620556,-116.3,1
16,160023,13,0,5,3,2016,7,2,0,43.37707778,-114.26700000000001,1
16,160024,27,210,5,3,2016,7,16,56,43.63936667,-116.641,1
16,160025,5,1430,7,3,2016,2,20,35,42.89293056,-112.45100000000001,1
16,160026,69,960,15,3,2016,3,8,21,46.41620833,-117.01,1
16,160027,77,0,19,3,2016,7,0,36,42.77705833,-112.911,1
16,160028,5,940,20,3,2016,1,15,5,42.62387778,-112.022,2
16,160029,27,210,22,3,2016,3,18,24,43.65573889,-116.65299999999999,1
16,160030,1,160,27,3,2016,1,19,57,43.59159722,-116.27799999999999,1
16,160031,49,0,28,3,2016,2,17,24,46.10436944,-115.90799999999999,1
16,160032,27,1200,29,3,2016,3,5,15,43.60067778,-116.572,1
16,160033,1,160,29,3,2016,3,14,47,43.65301667,-116.354,1
16,160034,1,0,31,3,2016,5,6,33,43.55833333,-116.454,1
16,160035,37,0,1,4,2016,6,1,54,43.9742,-113.721,1
16,160036,21,0,1,4,2016,6,14,20,48.51834722,-116.443,1
16,160037,55,0,7,4,2016,5,13,43,47.42925278,-117.02600000000001,1
16,160038,1,160,8,4,2016,6,14,42,43.56771111,-116.20700000000001,1
16,160039,55,0,9,4,2016,7,1,40,47.86090833,-116.78299999999999,1
16,160040,23,0,10,4,2016,1,18,40,43.49119167,-113.536,1
16,160041,1,160,13,4,2016,4,6,50,43.63798611,-116.23200000000001,1
16,160042,49,0,14,4,2016,5,13,12,45.99908611,-116.16,1
16,160043,31,0,19,4,2016,3,3,33,42.19988611,-113.02600000000001,1
16,160044,1,0,21,4,2016,5,3,9,43.45889444,-116.088,1
16,160045,27,210,22,4,2016,6,16,12,43.65548056,-116.654,1
16,160046,49,0,23,4,2016,7,23,0,45.88624722,-116.244,1
16,160047,1,160,24,4,2016,1,18,1,43.63025278,-116.25299999999999,2
16,160048,75,0,27,4,2016,4,15,31,43.89663889,-116.807,1
16,160049,51,0,27,4,2016,4,16,22,43.79254444,-112.175,1
16,160050,11,0,28,4,2016,5,7,59,43.27918889,-112.509,1
16,160051,19,0,29,4,2016,6,14,57,43.43096667,-112.03399999999999,1
16,160052,5,0,30,4,2016,7,22,44,42.97856667,-112.45700000000001,1
16,160053,55,0,2,5,2016,2,15,45,47.7031,-116.88600000000001,1
16,160054,79,0,4,5,2016,4,18,52,47.47671667,-115.93299999999999,1
16,160055,47,0,11,5,2016,4,9,25,42.82423056,-114.70700000000001,1
16,160057,1,0,13,5,2016,6,17,57,43.54390833,-116.124,1
16,160058,75,0,14,5,2016,7,16,13,44.12545833,-116.90299999999999,1
16,160059,63,0,14,5,2016,7,22,1,42.95586667,-114.40299999999999,1
16,160060,51,0,16,5,2016,2,15,40,43.71398611,-112.23100000000001,1
16,160061,83,0,18,5,2016,4,8,30,42.41780278,-114.37200000000001,1
16,160062,49,0,17,5,2016,3,19,7,45.64309167,-116.289,2
16,160063,57,0,18,5,2016,4,18,5,46.62918056,-116.698,1
16,160064,11,0,19,5,2016,5,19,18,43.22464722,-112.395,1
16,160065,53,0,21,5,2016,7,18,5,42.58389167,-114.31299999999999,1
16,160066,27,0,22,5,2016,1,4,46,43.51413333,-116.53299999999999,1
16,160067,55,0,23,5,2016,2,20,47,47.75956389,-116.94,2
16,160068,83,0,25,5,2016,4,9,48,42.53508889,-114.84899999999999,1
